_row_id,product_type,price,sales_volume,rating,reviews_numeric,predicted_baseline,predicted_modified,sales_lift_absolute,sales_lift_percentage,new_price,original_price,revenue_baseline,revenue_modified,revenue_lift_percentage,unit_economics_score
37,Serum retinol,202.31,404.0,3.3,402.0,487.4094136776285,521.5756818480545,34.16626817042601,7.00976780744401,212.4255,202.31,98607.79848112102,110795.97500441391,12.360256197816218,15.865140101538223
38,Sản phẩm công nghệ,290.37,2814.0,4.4,583.0,3216.4317257137573,3169.723742197273,-46.70798351648409,-1.4521677280782055,304.8885,290.37,933955.2801955037,966412.3171729133,3.4752238855178836,2.749140021478781
39,Serum retinol,44.62,518.0,1.2,736.0,696.997417015749,716.892417015749,19.894999999999982,2.85438647465611,46.851,44.62,31100.024747242718,33587.126629604856,7.997105798388924,9.42429903571698
40,Máy lọc không khí,111.29,3167.0,3.6,119.0,3362.0308331308624,3386.4429535455356,24.412120414673154,0.7261123299080389,116.85450000000002,111.29,374160.4114191337,395721.09811508685,5.762417946403446,6.125474111357466
41,Điện tử,267.05,2255.0,3.4,982.0,2133.450550130234,2153.016005523525,19.565455393290904,0.9170803322390835,280.40250000000003,267.05,569737.9694122791,603711.0704888103,5.962934348851041,6.4214745149705825
42,Sản phẩm du lịch,199.5,3610.0,3.0,807.0,3556.635737461462,3497.9634028257847,-58.672334635677544,-1.6496582435387308,209.47500000000002,199.5,709548.8296235617,732735.8838069313,3.267858844284345,2.4430297225149795
43,Thiết bị điện tử,390.41,3350.0,4.3,181.0,3094.0936615278956,2962.4727848834714,-131.62087664442424,-4.253939636055764,409.93050000000005,390.41,1207965.1063971058,1214407.949943674,0.5333633821414512,-1.593606435886431
44,Đồ gia dụng,454.33,2476.0,3.0,306.0,2392.225951052149,2587.0169924105303,194.79104135838134,8.142669018062794,477.0465,454.33,1086860.0163415228,1234127.40166997,13.549802468965936,17.62113697799733
45,Thực phẩm,321.72,4344.0,3.7,607.0,4039.397611318231,3827.6805307969016,-211.71708052132954,-5.241303305426203,337.80600000000004,321.72,1299554.9995133015,1293013.4493863783,-0.5033684706975183,-3.1240201234106197
46,Mỹ phẩm Hàn Quốc,442.23,1851.0,3.0,95.0,2309.96219707696,2417.646693714021,107.68449663706087,4.661742810047952,464.34150000000005,442.23,1021534.5824133441,1122613.692229209,9.894829950550342,12.225701355574317
47,Sách,284.19,2547.0,3.0,329.0,2699.793405090531,2728.7633992934548,28.969994202923772,1.0730448540358715,298.3995,284.19,767254.287792678,814261.6339674672,6.126697096737664,6.6632195237556
48,Thực phẩm sạch,233.05,4225.0,2.3,537.0,3717.476243747217,3598.6393094398572,-118.83693430735957,-3.1967099859008625,244.70250000000001,233.05,866357.8386052889,880596.0356182067,1.6434545148040998,0.0450995218536685
49,Dầu xả,19.59,3463.0,1.1,89.0,3294.1682019200607,3294.1682019200607,0.0,0.0,20.5695,19.59,64532.75507561399,67759.3928293947,5.000000000000009,5.000000000000009
50,Sản phẩm dưỡng tóc,473.65,4033.0,1.6,321.0,3701.0337141867894,3623.800719615456,-77.23299457133362,-2.086795218192268,497.3325,473.65,1752994.6187245727,1802233.8713881536,2.8088650208981223,1.7654674118019882
51,Sản phẩm chống gàu,198.9,2863.0,3.1,336.0,2899.6904682445543,2983.300158399767,83.60969015521277,2.883400523981765,208.84500000000003,198.9,576748.4341338419,623047.3215809994,8.027570550180856,9.46927081217174
52,Sữa tắm,117.64,1702.0,1.7,414.0,2083.502678483336,2111.493210092531,27.990531609195386,1.3434363151177136,123.522,117.64,245103.2550967796,260815.86429704964,6.410608130873606,7.082326288432463
53,Điện thoại thông minh,105.26,2427.0,3.2,237.0,2742.5026689596443,2742.5026689596443,0.0,0.0,110.52300000000001,105.26,288675.8309346922,303109.6224814268,5.000000000000008,5.000000000000008
54,Nước hoa nữ,21.27,4646.0,1.1,478.0,3513.7182059434153,3513.7182059434153,0.0,0.0,22.3335,21.27,74736.78624041645,78473.62555243727,4.9999999999999964,4.9999999999999964
55,Mỹ phẩm châu Âu,28.04,1123.0,3.5,332.0,1380.1134886724387,1380.1134886724387,0.0,0.0,29.442,28.04,38698.38222237518,40633.30133349394,5.000000000000006,5.000000000000006
56,Phụ kiện thời trang,432.65,4528.0,2.3,200.0,3483.027543703074,3368.3301615350633,-114.69738216801079,-3.2930368976085442,454.28249999999997,432.65,1506931.8667831349,1530173.4466075522,1.5423112575110272,-0.10420719129324496
57,Bánh ngọt,494.8,1498.0,2.5,457.0,2078.468218253968,2197.378218253968,118.90999999999985,5.721040088834798,519.5400000000001,494.8,1028426.0743920634,1141625.8795116667,11.007092093276556,13.867612137693955
58,Thực phẩm chức năng,59.94,1064.0,2.1,525.0,1210.3628289277033,1221.3729369129262,11.01010798522293,0.9096535123254831,62.937,59.94,72549.14796592653,76869.54853048883,5.95513618794175,6.409962944104492
59,Nước cân bằng,229.05,4507.0,1.8,814.0,4114.945783967887,4090.433046841658,-24.51273712622924,-0.5957001237229553,240.50250000000003,229.05,942528.3318178445,983759.3738480359,4.374514870090909,4.076664808229431
60,Đồ ăn nhanh,215.15,2071.0,4.9,447.0,2280.0378134337666,2327.8389615495403,47.801148115773685,2.096506813796414,225.90750000000003,215.15,490550.1355602749,525876.2802062528,7.201332154486245,8.249585561384452
61,Son môi,492.44,1272.0,4.2,417.0,1400.0004593739595,1457.0144523809524,57.013993006992905,4.072426735666069,517.062,492.44,689416.2262141126,753366.8067770001,9.276048072449385,11.31226144028242
62,Đồ chơi,14.86,2390.0,1.0,610.0,2483.37232016856,2469.9989868352263,-13.373333333333449,-0.5385150355716991,15.603,14.86,36902.9126777048,38539.394191590036,4.434559212649709,4.165301694863859
63,Máy tính xách tay,262.18,4360.0,2.4,925.0,3931.365175803206,3899.8618912888073,-31.50328451439873,-0.801331931927753,275.28900000000004,262.18,1030725.3217920846,1073589.0801910046,4.158601471475863,3.7579355055119863
64,Mỹ phẩm Hàn Quốc,322.48,4375.0,4.7,332.0,3843.290950221659,3874.583060288494,31.292110066834994,0.8142009145841598,338.60400000000004,322.48,1239384.4656274805,1311949.3225459254,5.854910960313386,6.262011417605466
65,Mặt nạ dưỡng da,34.36,3582.0,3.7,905.0,3561.824750504459,3530.1047505044594,-31.7199999999998,-0.8905547639733626,36.078,34.36,122384.29842733321,127359.1191886999,4.064917497827986,3.619640115841305
66,Thực phẩm sạch,164.09,2773.0,1.7,596.0,2818.059039811191,2865.2552259794256,47.19618616823482,1.6747763443379435,172.2945,164.09,462415.3078426183,493667.71653251216,6.758515161554839,7.595903333723811
67,Gia dụng,426.29,938.0,4.5,387.0,968.8407629870131,1055.073668831169,86.23290584415588,8.900627341307665,447.60450000000003,426.29,413007.1288537338,472255.72200034105,14.345658708373064,18.795972379026896
68,Bột ăn dặm,71.49,943.0,1.4,617.0,876.738533469219,867.103533469219,-9.634999999999991,-1.0989593398928965,75.0645,71.49,62678.03775771446,65088.69318810018,3.846092693112451,3.2966130231660027
69,Sản phẩm bảo vệ môi trường,454.59,3667.0,4.9,227.0,3381.896595031323,3462.611420634921,80.714825603598,2.3866733749986353,477.3195,454.59,1537376.3731352892,1652771.9519917502,7.506007043748562,8.69934373124788
70,Bộ sản phẩm chăm sóc da,128.5,29.0,1.3,644.0,206.86595634920636,237.52995634920637,30.664000000000016,14.823125342207938,134.925,128.5,26582.275390873016,32048.729360416673,20.564281609318353,27.975844280422322
71,Sản phẩm chống lão hóa,223.14,4995.0,2.3,618.0,4110.856727836351,4101.111501346053,-9.745226490297682,-0.237060718373098,234.297,223.14,917296.5702494032,960878.1214308762,4.7510862457082546,4.632555886521706
72,Máy lọc không khí,315.2,329.0,1.0,447.0,497.8004166666667,493.08041666666674,-4.71999999999997,-0.9481711629744458,330.96,315.2,156906.69133333335,163189.8947,4.004420278876817,3.5303346973895944
73,Mỹ phẩm hữu cơ,424.49,4401.0,2.2,565.0,4052.597919867047,3889.1403283238133,-163.45759154323378,-4.033402641350522,445.71450000000004,424.49,1720287.2910043627,1733446.2368686844,0.7649272265819634,-1.2517740940932973
74,Thực phẩm chức năng,311.75,3799.0,3.0,314.0,3735.312801980552,3672.6571263695696,-62.6556756109826,-1.6773876495098632,327.33750000000003,311.75,1164483.7660174372,1202198.4021029992,3.238742968014652,2.40004914325972
75,Nội thất,64.3,763.0,4.4,222.0,1232.9952997487826,1373.0614047907998,140.06610504201717,11.35982473498115,67.515,64.3,79281.59777384672,92702.24074445084,16.927815971730205,22.607728339220778
76,Kem dưỡng,385.47,3731.0,3.5,862.0,3513.8339245908323,3403.761548381037,-110.0723762097955,-3.1325435001203945,404.74350000000004,385.47,1354477.5629120283,1377650.3622571602,1.7108293248735793,0.14455757481338205
77,Bút kẻ mày,497.39,1750.0,3.2,246.0,1919.3532549571244,2164.2537509888703,244.9004960317459,12.759532170497536,522.2595,497.39,954667.115483124,1130302.081864572,18.39750877902242,24.777274864271188
78,Mỹ phẩm,229.76,3911.0,2.6,331.0,3512.4451517357347,3554.1285452561506,41.68339352041585,1.186734360814639,241.248,229.76,807019.3980628024,857426.4032859558,6.24607107885537,6.839438259262689
79,Thực phẩm sạch,362.42,2153.0,4.8,390.0,2317.438589817848,2372.9396634109216,55.50107359307367,2.394931793961198,380.54100000000005,362.42,839886.0937217845,903000.8324540557,7.514678383659263,8.712144280639862
80,Mỹ phẩm hữu cơ,440.01,3558.0,1.8,630.0,3595.021402945622,3599.0338159126286,4.0124129670066395,0.11161026645680114,462.01050000000004,440.01,1581845.3675101032,1662791.4128067016,5.117190779779646,5.172995913008046
81,Sản phẩm giảm thâm,377.94,3103.0,4.1,116.0,3025.798119663301,2842.7251805317687,-183.07293913153217,-6.050401642522794,396.837,377.94,1143570.141345548,1128098.5324666854,-1.352921724648946,-4.378122545910343
82,Đồ chơi giáo dục,162.01,1984.0,1.6,716.0,1836.2980608146245,1837.4780608146245,1.1800000000000637,0.06425972042232557,170.1105,162.01,297498.6488325773,312574.3116642062,5.06747270644346,5.099602566654623
83,Sản phẩm giảm thâm,114.99,4957.0,4.0,394.0,4242.339151014378,4157.9291510143785,-84.40999999999985,-1.989704193730403,120.7395,114.99,487826.5789751433,502026.28672890057,2.91081059658309,1.9159584997178887
84,Máy lọc không khí,398.86,4454.0,3.1,172.0,3726.6615994489653,3747.3248372318835,20.66323778291826,0.5544704618732643,418.80300000000005,398.86,1486416.2455562144,1569390.8838072247,5.582193984966934,5.859429215903566
85,Đồ chơi giáo dục,430.25,1877.0,1.5,967.0,2020.489737343066,1864.614118295447,-155.875619047619,-7.714744409075529,451.76250000000005,430.25,869315.7094918542,842362.7356164469,-3.100481629529301,-6.957853834067065
86,Nước hoa,440.79,127.0,2.8,593.0,461.3592588596044,588.4935636724387,127.13430481283427,27.556465459712893,462.82950000000005,440.79,203362.54771272503,272372.181827733,33.934288732698555,47.712521462555
87,Đồ dùng trẻ em,88.8,2349.0,3.1,53.0,2897.6754453580243,2841.7003792204578,-55.9750661375665,-1.9317231067832878,93.24,88.8,257313.57954779256,264960.14335851546,2.971690737877538,2.005829184485894
88,Máy sấy tóc,257.64,4255.0,4.1,978.0,3931.3150969350468,3960.3525969350467,29.03749999999991,0.7386205196993312,270.522,257.64,1012864.0215743454,1071362.5052280626,5.775551545684294,6.14486180553396
89,Mỹ phẩm Nhật Bản,120.11,4331.0,4.8,258.0,3856.782524182667,3843.0225241826674,-13.759999999999764,-0.3567740704517892,126.11550000000001,120.11,463238.14897958015,484664.7071485592,4.625387226025628,4.447000190799733
90,Mặt nạ thiên nhiên,430.58,2282.0,3.6,47.0,2536.3353697600687,2562.9755675568795,26.640197796810753,1.0503420846640976,452.109,430.58,1092095.2835112903,1158744.3208725732,6.1028591888973045,6.628030231229353
91,Nội thất,368.82,832.0,3.0,730.0,866.2204340463458,938.0444340463458,71.82400000000007,8.291653853568322,387.261,368.82,319479.42048497323,363268.02557322197,13.706236546246753,17.852063473030913
92,Dầu tẩy trang,272.67,2575.0,3.9,719.0,2737.324635169731,2729.327382422479,-7.9972527472523325,-0.29215580222023807,286.30350000000004,272.67,746386.3082717307,781415.9822333943,4.693236407668755,4.547158506558636
93,Máy tính xách tay,82.02,3039.0,4.1,959.0,2718.5541959590646,2574.7236102947286,-143.830585664336,-5.2907014279181865,86.121,82.02,222975.81515256246,221737.77204219231,-0.5552364993140888,-3.200587213273182
94,Máy làm đẹp,303.1,3715.0,4.9,80.0,3298.621006027068,3377.6979702650733,79.07696423800553,2.3972734089039096,318.25500000000005,303.1,999812.0269268043,1074969.267526711,7.517137079349115,8.715773783801069
95,Sản phẩm dưỡng móng,367.45,4806.0,3.5,415.0,4136.576151486866,4141.590349625944,5.014198139077962,0.12121614483697199,385.8225,367.45,1519984.906863849,1597918.7426685558,5.127276952078824,5.18788502449731
96,Mặt nạ thiên nhiên,174.68,3551.0,2.5,236.0,3505.8996079367253,3356.3431494794904,-149.55645845723484,-4.265851141848613,183.41400000000002,174.68,612410.5435143872,615600.3224186313,0.5208563010589536,-1.6120692698653531
97,Mỹ phẩm,339.67,1456.0,1.2,487.0,1528.3641691804928,1618.9651495726496,90.60098039215677,5.927970716608524,356.6535,339.67,519139.457345538,577409.5869731089,11.224369252438937,14.188354610743199
98,Máy tính xách tay,467.89,4626.0,2.7,907.0,4389.795234436458,4098.807238363086,-290.9879960733715,-6.628737344982954,491.2845,467.89,2053941.2922404741,2013680.4646955894,-1.960174212232111,-5.274542884723588
99,Nội thất,190.58,4769.0,2.0,559.0,4331.91925761992,4228.607981645894,-103.3112759740261,-2.3848846164964823,200.109,190.58,825577.1721172044,846182.5145991782,2.495871152678691,1.30342884443045
100,Sản phẩm công nghệ,248.78,526.0,1.8,313.0,686.8077012264085,708.4044345597417,21.59673333333319,3.1445094885757188,261.219,248.78,170864.01991110592,185048.69799126117,8.3017349630045,9.87398970729236
101,Kem dưỡng,474.07,3363.0,3.0,681.0,3480.3178238819573,3453.7603933472924,-26.557430534664945,-0.7630748649570948,497.7735,474.07,1649914.2707677195,1719190.3991578585,4.198771391795052,3.8172339593165048
102,Gel lô hội,422.79,339.0,2.4,347.0,653.2173556166057,700.7590222832723,47.54166666666663,7.278077696173517,443.9295,422.79,276173.7657811447,311087.60238270194,12.64198158098219,16.28102042906895
103,Sản phẩm dưỡng móng,201.4,208.0,4.0,801.0,358.8932460317461,465.6418174603176,106.7485714285715,29.743822880168935,211.47000000000003,201.4,72281.09975079367,98469.27513833338,36.2310140241774,51.102925464261865
104,Nước hoa nam,325.36,1230.0,4.8,734.0,1363.8646394557823,1315.3987346938777,-48.46590476190454,-3.5535714732837205,341.62800000000004,325.36,443746.9990933333,449377.0389360001,1.2687499530520996,-0.5080357835897606
105,Sản phẩm chăm sóc sức khỏe,222.13,3151.0,2.5,894.0,3102.642454504247,3030.482955261822,-72.15949924242477,-2.325743307536695,233.2365,222.13,689189.9684190283,706819.237794924,2.5579695270864704,1.395097873318123
106,Mặt nạ thiên nhiên,144.31,4489.0,3.4,440.0,4165.624071802166,4003.719707444302,-161.90436435786432,-3.8866772797339806,151.52550000000002,144.31,601141.2098017706,606665.6305303517,0.918988856279331,-1.0243497835876592
107,Thời trang,128.09,3319.0,4.4,656.0,3397.993209600288,3410.711701663779,12.718492063490885,0.3742942165851763,134.49450000000002,128.09,435248.9502177009,458721.96495941916,5.393008927414441,5.580156035707029
108,Điện thoại thông minh,486.15,189.0,3.2,636.0,527.6412320259132,647.97057364082,120.32934161490687,22.805143781674236,510.4575,486.15,256512.78494939767,330761.4390942589,28.94540097075795,40.34797286159507
109,Sản phẩm giảm thâm,49.48,2487.0,1.5,901.0,2277.519008219346,2276.7890082193458,-0.7300000000000182,-0.032052421839972305,51.954,49.48,112691.64052669323,118288.29613302789,4.966344957068033,4.950318746148047
110,Nội thất,31.32,3029.0,1.7,959.0,2704.6816666666664,2704.6816666666664,0.0,0.0,32.886,31.32,84710.6298,88946.16129,5.00000000000001,5.00000000000001
111,Serum retinol,346.26,3428.0,4.4,307.0,3434.363258799153,3357.657254568336,-76.70600423081669,-2.2334854658804333,363.573,346.26,1189182.6219917946,1220753.5210151735,2.654840260825541,1.5380975278853242
112,Sản phẩm làm sạch,152.02,3448.0,1.6,785.0,3320.2801574709065,3305.512394313012,-14.767763157894478,-0.44477461110219213,159.621,152.02,504748.9895387272,527629.1938926373,4.5329866583426925,4.310599352791597
113,Bộ sản phẩm chăm sóc da,305.83,4721.0,3.8,444.0,3685.890121314228,3675.3677918434723,-10.522329470755722,-0.2854759399882468,321.12149999999997,305.83,1127255.7758015303,1180239.6183684636,4.700250263012342,4.557512293018219
114,Sách,189.7,2619.0,2.1,537.0,3097.6900370456306,3104.6542160735266,6.96417902789608,0.22481845971064449,199.185,189.7,587631.8000275561,618400.5500286054,5.236059382696171,5.348468612551493
115,Nội thất,293.18,1744.0,3.3,112.0,1931.0770139639787,2076.441614220169,145.36460025619022,7.527643859102026,307.839,293.18,566153.1589539594,639209.7100799226,12.90402605205711,16.667847981608123
116,Đồ uống,282.88,2004.0,3.3,870.0,1936.7089211167229,1840.0058014586039,-96.70311965811902,-4.993167460722966,297.024,282.88,547856.2196054986,546525.8831724403,-0.24282583375912145,-2.7394095641206047
117,Nước cân bằng,444.75,716.0,4.1,508.0,740.7686117617818,775.0519914409263,34.283379679144446,4.6280821210293634,466.9875,444.75,329456.84008105245,361939.59185301955,9.859486227080835,12.173527287595515
118,Đồ chơi giáo dục,103.76,3457.0,3.2,496.0,3581.9720230031007,3581.9720230031007,0.0,0.0,108.94800000000001,103.76,371665.41710680176,390248.6879621418,4.999999999999992,4.999999999999992
119,Sản phẩm công nghệ,112.72,1292.0,4.2,996.0,1246.6989392354972,1181.444855902164,-65.25408333333326,-5.234149262479399,118.35600000000001,112.72,140527.90443062523,139831.08736515653,-0.4958567256033464,-3.112931356843046
120,Tinh chất dưỡng da,276.96,557.0,3.0,370.0,606.554844137234,607.5825189010667,1.0276747638326924,0.16942816857632403,290.808,276.96,167991.42963224833,176689.8571565814,5.1778995770051335,5.262613661293296
121,Mặt nạ thiên nhiên,142.45,4119.0,2.8,900.0,3815.742534655391,3871.031229099835,55.28869444444399,1.4489629198589848,149.5725,142.45,543552.5240616604,578999.818514535,6.521411065851926,7.245892525781419
122,Kem chống nắng hóa học,50.52,534.0,3.0,738.0,612.2416251769649,612.2416251769649,0.0,0.0,53.04600000000001,50.52,30930.446903940272,32476.969249137284,4.9999999999999964,4.9999999999999964
123,Gel lô hội,115.16,3594.0,2.8,262.0,3520.1939415086545,3531.454516646316,11.260575137661363,0.3198850780600856,120.918,115.16,405385.53430413664,427016.41724383924,5.335879331963097,5.49582187099314
124,Sản phẩm chăm sóc sức khỏe,365.31,1653.0,1.0,571.0,1615.9750095598845,1515.638342893218,-100.33666666666659,-6.2090481643025885,383.57550000000003,365.31,590331.8307423214,581361.7351944376,-1.519500572517716,-4.62402465466901
125,Máy làm đẹp,396.27,503.0,4.5,933.0,627.4388211592329,649.514114199526,22.075293040293104,3.5183180089984876,416.0835,396.27,248635.18166076922,270252.1059355385,8.694233909448416,10.45339291394766
126,Mặt nạ dưỡng da,313.74,801.0,3.4,130.0,1359.2163757555127,1416.692517025354,57.476141269841264,4.228623366746407,329.427,313.74,426440.5457295346,466696.7658061113,9.44005453508372,11.554366218456924
127,Sản phẩm bảo vệ môi trường,412.39,3624.0,4.5,107.0,3204.7023451444816,3097.733434613836,-106.96891053064564,-3.3378735061843328,433.0095,412.39,1321587.2001141326,1341348.0056554198,1.4952328185064616,-0.17370393458570477
