_row_id,product_type,price,sales_volume,rating,reviews_numeric,predicted_baseline,predicted_modified,sales_lift_absolute,sales_lift_percentage,new_price,original_price,revenue_baseline,revenue_modified,revenue_lift_percentage,unit_economics_score
12,Mỹ phẩm Nhật Bản,326.52,4035.0,3.4,126.0,3331.199867737927,3239.907011039241,-91.29285669868614,-2.7405397551447175,375.49799999999993,326.52,1087703.380813788,1216578.6028312126,11.848379281583547,10.478109404011189
13,Đồ dùng trẻ em,428.15,2514.0,3.3,11.0,2967.1737965374236,3278.2854943019947,311.1116977645711,10.48511880657703,492.37249999999995,428.15,1270395.4609874978,1614137.6245432086,27.057886627563576,32.30044603085209
14,Mặt nạ thiên nhiên,418.81,2031.0,3.9,675.0,1968.4741904761906,1963.8183571428572,-4.655833333333476,-0.23651990744197618,481.63149999999996,418.81,824416.6757133334,945836.7810782499,14.728002106441714,14.609742152720726
15,Sản phẩm dưỡng móng,275.49,2883.0,2.6,710.0,3132.622531629793,3080.821874937874,-51.8006566919189,-1.6535875666120823,316.8135,275.49,863006.1812386917,976045.96107563,13.09837429839609,12.271580515090049
16,Sản phẩm bảo vệ môi trường,154.24,378.0,4.3,678.0,431.3915356882281,442.9105812859052,11.51904559767712,2.670206678788912,177.376,154.24,66537.8304645523,78561.70726616873,18.07073768060725,19.40584102000171
17,Nước tẩy trang,491.71,3043.0,2.5,978.0,2711.7512554541822,2569.2832554541824,-142.46799999999985,-5.253726709389441,565.4664999999999,491.71,1333395.209819376,1452843.609970282,8.958214284202112,6.331350929507392
18,Thiết bị thể thao,483.18,841.0,4.5,513.0,875.3134159431836,898.3254729159729,23.01205697278931,2.6290076849779505,555.6569999999999,483.18,422933.9363154275,499160.8373040707,18.023358837724622,19.337862680213597
19,Sản phẩm bảo vệ môi trường,20.41,1590.0,3.3,302.0,2348.1559692268115,2348.1559692268115,0.0,0.0,23.4715,20.41,47925.86333191922,55114.7428317071,14.999999999999991,14.999999999999991
20,Mặt nạ thiên nhiên,462.92,2337.0,2.0,747.0,2207.7781111111112,2103.1666666666665,-104.61144444444471,-4.738313325871175,532.358,462.92,1022024.6431955557,1119637.6003333332,9.550939675248141,7.181783012312554
21,Đồ dùng học tập,126.1,3375.0,3.7,236.0,3430.0033891590692,3366.862639220751,-63.140749938318095,-1.840836371703943,145.015,126.1,432523.4273729586,488245.58562659717,12.883038172540454,11.962619986688482
22,Mỹ phẩm hữu cơ,371.42,4425.0,4.5,122.0,3706.6106506465267,3173.570166054113,-533.0404845924136,-14.380805939232863,427.133,371.42,1376709.327863133,1355536.5457371913,-1.5379268301178115,-8.728329799734244
23,Giày dép,353.45,4496.0,4.5,289.0,4133.187927122803,3800.6641959852004,-332.5237311376022,-8.045212001020213,406.4675,353.45,1460875.2728415546,1544846.4740816143,5.7480061988267455,1.7254001983166392
24,Bánh ngọt,91.49,4391.0,2.6,830.0,4088.267927316236,4133.8837148979355,45.61578758169935,1.1157729481698637,105.21349999999998,91.49,374035.6326701624,434940.37423741387,16.283138890395332,16.841025364480263
25,Dầu tẩy trang,326.5,3422.0,3.2,794.0,3353.469077634134,3426.7573662590394,73.28828862490536,2.1854469782858446,375.47499999999997,326.5,1094907.6538475447,1286661.7220961128,17.513264025028725,18.605987514171648
26,Sản phẩm công nghệ,221.06,2744.0,1.7,124.0,3166.1009883466886,3144.6530974022817,-21.447890944406936,-0.6774228308998711,254.219,221.06,699898.284483919,799430.5657685106,14.220963744465129,13.882252329015193
27,Đồ chơi giáo dục,98.91,1833.0,1.5,663.0,1877.1456571587694,1782.1749712773992,-94.97068588137017,-5.0593136190143575,113.74649999999998,98.91,185668.47694957387,202716.16537040466,9.181789338133479,6.6521325286263
28,Sản phẩm dưỡng ẩm,479.55,467.0,4.2,247.0,658.155611111111,984.5964444444445,326.44083333333344,49.59933909584539,551.4825,479.55,315618.5233083333,542987.7086733333,72.03923996022218,96.83890950814487
29,Dầu xả,102.65,2619.0,1.8,397.0,2656.323069317581,2678.1944033873615,21.87133406978046,0.823368750676825,118.0475,102.65,272671.5630654497,316154.15383386955,15.94687406327834,16.358558438616754
30,Mặt nạ ngủ,33.06,4796.0,3.9,226.0,3936.755043342257,3745.953293342258,-190.80174999999917,-4.846675698623372,38.019,33.06,130149.12173289503,142417.3982595793,9.426322946583104,7.002985097271418
31,Serum vitamin C,298.11,1004.0,1.8,51.0,2777.433527101305,2863.203917109601,85.77039000829609,3.088116751359705,342.8265,298.11,827980.7087641701,981582.1776889748,18.55133426406367,20.095392639743523
32,Bánh kẹo,350.64,3546.0,4.7,15.0,3114.3197411283677,3037.1055472420867,-77.21419388628101,-2.4793277602994315,403.23599999999993,350.64,1092005.0740292508,1224670.29244771,12.148773075655651,10.909109195505936
33,Phụ kiện điện thoại,36.62,1277.0,1.2,35.0,2071.8070306558825,2241.0823023593166,169.2752717034341,8.170416896878942,42.11299999999999,36.62,75869.57346261841,94378.69899925789,24.395979431410776,28.481187879850246
34,Văn phòng phẩm,472.9,3165.0,4.2,225.0,3086.7848931998105,3255.565290025208,168.78039682539747,5.467837982401067,543.8349999999999,472.9,1459740.5759941903,1770490.3495008587,21.288013679761217,24.02193267096175
35,Đồ handmade,359.92,1917.0,2.0,685.0,1921.2964593042072,1722.4796868103613,-198.81677249384597,-10.348052822928064,413.90799999999996,359.92,691513.0216327703,712948.122208303,3.099739253632712,-2.07428715783132
36,Sản phẩm tập thể dục,468.2,2141.0,1.2,379.0,2364.9644163054254,2570.9577846551038,205.99336834967835,8.710210053455416,538.43,468.2,1107276.3397142002,1384280.7999918475,25.016741561473715,29.37184658820142
37,Serum retinol,202.31,404.0,3.3,402.0,487.4094136776285,507.86334851472117,20.453934837092675,4.196458718916098,232.6565,202.31,98607.79848112102,118157.70914371523,19.825927526753517,21.924156886211566
38,Sản phẩm công nghệ,290.37,2814.0,4.4,583.0,3216.4317257137573,3209.781401322283,-6.650324391474442,-0.20676093754169989,333.9255,290.37,933955.2801955037,1071827.8593272439,14.762224921827032,14.658844453056183
39,Serum retinol,44.62,518.0,1.2,736.0,696.997417015749,778.1278785542105,81.13046153846153,11.639994576425861,51.312999999999995,44.62,31100.024747242718,39928.0758322522,28.38599376288974,34.20599105110267
40,Máy lọc không khí,111.29,3167.0,3.6,119.0,3362.0308331308624,3290.792734658081,-71.23809847278153,-2.1189008075348807,127.98349999999999,111.29,374160.4114191337,421167.1719561125,12.563264071334876,11.503813667567435
41,Điện tử,267.05,2255.0,3.4,982.0,2133.450550130234,2110.431901866845,-23.018648263389423,-1.0789398545930335,307.1075,267.05,569737.9694122791,648129.4653025721,13.75921916721802,13.219749239921503
42,Sản phẩm du lịch,199.5,3610.0,3.0,807.0,3556.635737461462,3468.697499903372,-87.93823755809035,-2.472511779372042,229.42499999999998,199.5,709548.8296235617,795805.923915331,12.156611453722144,10.920355564036123
43,Thiết bị điện tử,390.41,3350.0,4.3,181.0,3094.0936615278956,3282.3001133327093,188.2064518048137,6.082765177569815,448.9715,390.41,1207965.1063971058,1473659.2053331565,21.995179954205277,25.036562542990183
44,Đồ gia dụng,454.33,2476.0,3.0,306.0,2392.225951052149,3000.72365181224,608.497700760091,25.43646433115825,522.4794999999999,454.33,1086860.0163415228,1567816.5932370329,44.25193398083195,56.970166146411074
45,Thực phẩm,321.72,4344.0,3.7,607.0,4039.397611318231,3807.7204548040468,-231.6771565141844,-5.735438270920254,369.978,321.72,1299554.9995133015,1408772.7984274917,8.404245988441696,5.536526852981569
46,Mỹ phẩm Hàn Quốc,442.23,1851.0,3.0,95.0,2309.96219707696,2564.664476695971,254.70227961901128,11.02625315432924,508.5645,442.23,1021534.5824133441,1304297.3072586483,27.680191127478626,33.19331770464325
47,Sách,284.19,2547.0,3.0,329.0,2699.793405090531,2789.0751831646844,89.28177807415341,3.3069855606658747,326.8185,284.19,767254.287792678,911521.3677491073,18.803033394765745,20.45652617509868
48,Thực phẩm sạch,233.05,4225.0,2.3,537.0,3717.476243747217,3663.5483827860617,-53.92786096115515,-1.450657850251542,268.0075,233.05,866357.8386052889,981858.4431995354,13.33174347221072,12.606414547084949
49,Dầu xả,19.59,3463.0,1.1,89.0,3294.1682019200607,3337.9575122648885,43.789310344827754,1.32929794900286,22.528499999999998,19.59,64532.75507561399,75199.17581505953,16.528692641353267,17.193341615854695
50,Sản phẩm dưỡng tóc,473.65,4033.0,1.6,321.0,3701.0337141867894,3585.404341464195,-115.62937272259433,-3.124245323120517,544.6974999999999,473.65,1752994.6187245727,1952960.781284693,11.407117878411386,9.844995216851128
51,Sản phẩm chống gàu,198.9,2863.0,3.1,336.0,2899.6904682445543,2965.7737994719564,66.08333122740214,2.2789788065692536,228.73499999999999,198.9,576748.4341338419,678376.2700222179,17.62082562755462,18.760315030839248
52,Sữa tắm,117.64,1702.0,1.7,414.0,2083.502678483336,2019.3437568417573,-64.15892164157844,-3.079377929491421,135.286,117.64,245103.2550967796,273188.939488094,11.45871538108488,9.91902641633917
53,Điện thoại thông minh,105.26,2427.0,3.2,237.0,2742.5026689596443,2840.99970269943,98.49703373978582,3.591501837157745,121.04899999999999,105.26,288675.8309346922,343900.1730120633,19.130227112731397,20.92597803131027
54,Nước hoa nữ,21.27,4646.0,1.1,478.0,3513.7182059434153,3606.5702838654934,92.85207792207802,2.6425590351844312,24.460499999999996,21.27,74736.78624041645,88218.51242849189,18.03894289046207,19.360222408054288
55,Mỹ phẩm châu Âu,28.04,1123.0,3.5,332.0,1380.1134886724387,1380.1134886724387,0.0,0.0,32.245999999999995,28.04,38698.38222237518,44503.13955573145,15.0,15.0
56,Phụ kiện thời trang,432.65,4528.0,2.3,200.0,3483.027543703074,3474.8186954635603,-8.208848239513827,-0.23568140465482423,497.54749999999996,432.65,1506931.8667831349,1728887.3548811555,14.728966384646949,14.611125682319537
57,Bánh ngọt,494.8,1498.0,2.5,457.0,2078.468218253968,2222.4648849206346,143.99666666666644,6.928018691939963,569.02,494.8,1028426.0743920634,1264626.9688175395,22.967221495730964,26.431230841700945
58,Thực phẩm chức năng,59.94,1064.0,2.1,525.0,1210.3628289277033,1243.2764549309443,32.913626003241006,2.7193189692053066,68.931,59.94,72549.14796592653,85700.28931484492,18.12721681458611,19.48687629918876
59,Nước cân bằng,229.05,4507.0,1.8,814.0,4114.945783967887,4134.346935730547,19.401151762659538,0.4714801307528222,263.40749999999997,229.05,942528.3318178445,1089017.9904734439,15.542202150365735,15.777942215742147
60,Đồ ăn nhanh,215.15,2071.0,4.9,447.0,2280.0378134337666,2251.9005577379044,-28.137255695862223,-1.2340696952515515,247.42249999999999,215.15,490550.1355602749,557170.8657469066,13.58081985046071,12.963785002834934
61,Son môi,492.44,1272.0,4.2,417.0,1400.0004593739595,1471.2494523809523,71.2489930069928,5.089212116319828,566.3059999999999,492.44,689416.2262141126,833177.3923800475,20.85259393376779,23.397199991927703
62,Đồ chơi,14.86,2390.0,1.0,610.0,2483.37232016856,2469.9989868352263,-13.373333333333449,-0.5385150355716991,17.089,14.86,36902.9126777048,42209.81268602718,14.380707709092533,14.111450191306684
63,Máy tính xách tay,262.18,4360.0,2.4,925.0,3931.365175803206,3785.0135922692316,-146.35158353397446,-3.722665715073741,301.507,262.18,1030725.3217920846,1141208.0931643192,10.71893442766519,8.857601570128319
64,Mỹ phẩm Hàn Quốc,322.48,4375.0,4.7,332.0,3843.290950221659,3773.437781494371,-69.853168727288,-1.8175352746390243,370.852,322.48,1239384.4656274805,1399386.9481427504,12.909834434165123,12.001066796845612
65,Mặt nạ dưỡng da,34.36,3582.0,3.7,905.0,3561.824750504459,3468.4188100282686,-93.40594047619061,-2.622418199069496,39.513999999999996,34.36,122384.29842733321,137051.100859457,11.98421907107007,10.673009971535322
66,Thực phẩm sạch,164.09,2773.0,1.7,596.0,2818.059039811191,2864.8297073801673,46.77066756897648,1.6596766394259115,188.7035,164.09,462415.3078426183,540603.3926866134,16.908628135339786,17.73846645505274
67,Gia dụng,426.29,938.0,4.5,387.0,968.8407629870131,1174.4675378787879,205.62677489177474,21.224001172061655,490.2335,426.29,413007.1288537338,575763.3317307008,39.407601347870916,50.01960193390174
68,Bột ăn dặm,71.49,943.0,1.4,617.0,876.738533469219,865.0189180846035,-11.719615384615508,-1.3367286753373853,82.21349999999998,71.49,62678.03775771446,71116.23282194854,13.462762023361996,12.794397685693303
69,Sản phẩm bảo vệ môi trường,454.59,3667.0,4.9,227.0,3381.896595031323,3361.4473253968254,-20.449269634497796,-0.6046686839728285,522.7784999999999,454.59,1537376.3731352892,1757292.390599964,14.30463101343123,14.002296671444816
70,Bộ sản phẩm chăm sóc da,128.5,29.0,1.3,644.0,206.86595634920636,327.9490634920635,121.08310714285713,58.532157383334315,147.77499999999998,128.5,26582.275390873016,48462.67285753968,82.31198099083446,111.57805968250162
71,Sản phẩm chống lão hóa,223.14,4995.0,2.3,618.0,4110.856727836351,4001.7673995438377,-109.08932829251307,-2.653688404021066,256.611,223.14,917296.5702494032,1026897.5341643437,11.948258335375781,10.62141413336525
72,Máy lọc không khí,315.2,329.0,1.0,447.0,497.8004166666667,521.698,23.897583333333273,4.8006354621706535,362.47999999999996,315.2,156906.69133333335,189105.09103999997,20.520730781496233,22.92104851258156
73,Mỹ phẩm hữu cơ,424.49,4401.0,2.2,565.0,4052.597919867047,3860.4356881317667,-192.16223173528033,-4.741704840572602,488.1635,424.49,1720287.2910043627,1884523.7970433116,9.547039433341508,7.176187013055207
74,Thực phẩm chức năng,311.75,3799.0,3.0,314.0,3735.312801980552,3691.2014446064145,-44.1113573741377,-1.1809280698191809,358.5125,311.75,1164483.7660174372,1323341.857909457,13.641932719707924,13.051468684798333
75,Nội thất,64.3,763.0,4.4,222.0,1232.9952997487826,1536.0804762193707,303.08517647058807,24.581211017782497,73.945,64.3,79281.59777384672,113585.47081404136,43.26839267044987,55.55899817934112
76,Kem dưỡng,385.47,3731.0,3.5,862.0,3513.8339245908323,3589.4702960910563,75.63637150022396,2.152531198782578,443.2905,385.47,1354477.5629120283,1591178.0822893523,17.47541087859995,18.551676477991236
77,Bút kẻ mày,497.39,1750.0,3.2,246.0,1919.3532549571244,2296.490801713508,377.1375467563837,19.649199321820955,571.9984999999999,497.39,954667.115483124,1313589.2938439238,37.596579220094085,47.421178881004565
78,Mỹ phẩm,229.76,3911.0,2.6,331.0,3512.4451517357347,3626.428770896136,113.9836191604013,3.2451359163309457,264.224,229.76,807019.3980628024,958189.5155612606,18.73190630378059,20.354474261946063
79,Thực phẩm sạch,362.42,2153.0,4.8,390.0,2317.438589817848,2632.4401263157897,315.00153649794174,13.59265949406241,416.78299999999996,362.42,839886.0937217845,1097156.2931662737,30.631558418171757,37.42788816520296
80,Mỹ phẩm hữu cơ,440.01,3558.0,1.8,630.0,3595.021402945622,3584.0479187659157,-10.973484179706247,-0.30524113627571164,506.01149999999996,440.01,1581845.3675101032,1813569.463446619,14.64897269328292,14.496352125145064
81,Sản phẩm giảm thâm,377.94,3103.0,4.1,116.0,3025.798119663301,2783.296447400452,-242.50167226284884,-8.014469659655731,434.631,377.94,1143570.141345548,1209706.918230106,5.783359891395907,1.7761250615680417
82,Đồ chơi giáo dục,162.01,1984.0,1.6,716.0,1836.2980608146245,1839.3789773591907,3.0809165445662074,0.1677786744053654,186.31149999999997,162.01,297498.6488325773,342697.4563402568,15.192945475566159,15.276834812768842
83,Sản phẩm giảm thâm,114.99,4957.0,4.0,394.0,4242.339151014378,3908.849552351431,-333.4895986629472,-7.8609839240035075,132.2385,114.99,487826.5789751433,516900.4015286247,5.95986848739597,2.029376525394216
84,Máy lọc không khí,398.86,4454.0,3.1,172.0,3726.6615994489653,3383.292869179938,-343.3687302690273,-9.213842499673133,458.68899999999996,398.86,1486416.2455562144,1551879.2228712765,4.404081125375891,-0.20284012446067567
85,Đồ chơi giáo dục,430.25,1877.0,1.5,967.0,2020.489737343066,1944.3269012624805,-76.16283608058552,-3.7695235305049986,494.78749999999997,430.25,869315.7094918542,962028.6466584095,10.665047939919239,8.78028617466674
86,Nước hoa,440.79,127.0,2.8,593.0,461.3592588596044,638.8958472222222,177.5365883626178,38.48120200328389,506.9085,440.79,203362.54771272503,323861.73557164584,59.25338230377648,78.49398330541842
87,Đồ dùng trẻ em,88.8,2349.0,3.1,53.0,2897.6754453580243,3021.5607863043447,123.88534094632041,4.275335291424042,102.11999999999999,88.8,257313.57954779256,308561.78749739967,19.916635585137644,22.054303230849666
88,Máy sấy tóc,257.64,4255.0,4.1,978.0,3931.3150969350468,3960.870803284253,29.555706349206048,0.751802020963632,296.28599999999994,257.64,1012864.0215743454,1173550.5668218778,15.864572324108153,16.240473334589968
89,Mỹ phẩm Nhật Bản,120.11,4331.0,4.8,258.0,3856.782524182667,3837.050548749357,-19.731975433310254,-0.511617528589893,138.1265,120.11,463238.14897958015,529998.362621828,14.411639842121609,14.155831077826662
90,Mặt nạ thiên nhiên,430.58,2282.0,3.6,47.0,2536.3353697600687,2876.299580267208,339.96421050713934,13.403756244557641,495.1669999999999,430.58,1092095.2835112903,1424248.6342621723,30.414319681241263,37.11619780352008
91,Nội thất,368.82,832.0,3.0,730.0,866.2204340463458,976.3531890968509,110.13275505050512,12.71417190380118,424.143,368.82,319479.42048497323,414113.3706831056,29.621297689371357,35.97838364127195
92,Dầu tẩy trang,272.67,2575.0,3.9,719.0,2737.324635169731,2813.8476248467214,76.52298967699016,2.795539436346221,313.5705,272.67,746386.3082717307,882339.6066469988,18.214870351798137,19.61264006997125
93,Máy tính xách tay,82.02,3039.0,4.1,959.0,2718.5541959590646,2506.3161102947283,-212.23808566433627,-7.807020583949105,94.323,82.02,222975.81515256246,236403.25447132965,6.021926328458536,2.1184160364839832
94,Máy làm đẹp,303.1,3715.0,4.9,80.0,3298.621006027068,3234.429675561082,-64.19133046598563,-1.9460050229686463,348.565,303.1,999812.0269268043,1127408.9798619486,12.76209422358605,11.789091712101728
95,Sản phẩm dưỡng móng,367.45,4806.0,3.5,415.0,4136.576151486866,4073.4531975282853,-63.12295395858109,-1.5259710361162322,422.56749999999994,367.45,1519984.906863849,1721308.9340465334,13.245133308466325,12.48214779040821
96,Mặt nạ thiên nhiên,174.68,3551.0,2.5,236.0,3505.8996079367253,3406.9383467649373,-98.96126117178801,-2.822706644187915,200.882,174.68,612410.5435143872,684392.5889748342,11.7538873591839,10.342534037089942
97,Mỹ phẩm,339.67,1456.0,1.2,487.0,1528.3641691804928,1514.588816239316,-13.775352941176834,-0.9013135232398941,390.6205,339.67,519139.457345538,591629.4406938098,13.963489448274125,13.512832686654178
98,Máy tính xách tay,467.89,4626.0,2.7,907.0,4389.795234436458,3967.5920002678486,-422.203234168609,-9.617834354927709,538.0735,467.89,2053941.2922404741,2134856.114156122,3.939490491833116,-0.8694266856307382
99,Nội thất,190.58,4769.0,2.0,559.0,4331.91925761992,4161.833177432217,-170.08608018770337,-3.9263446540126306,219.167,190.58,825577.1721172044,912136.4919982867,10.484703647885475,8.52153132087916
100,Sản phẩm công nghệ,248.78,526.0,1.8,313.0,686.8077012264085,727.0004656907279,40.19276446431934,5.852113246917372,286.097,248.78,170864.01991110592,207992.65223272017,21.72993023395497,24.655986857413655
101,Kem dưỡng,474.07,3363.0,3.0,681.0,3480.3178238819573,3468.4958854107854,-11.821938471171961,-0.3396798530884094,545.1804999999999,474.07,1649914.2707677195,1890956.3210561944,14.609368168948315,14.43952824240411
102,Gel lô hội,422.79,339.0,2.4,347.0,653.2173556166057,545.7091825396826,-107.50817307692307,-16.458254232305347,486.20849999999996,422.79,276173.7657811447,265328.4430788453,-3.9269923671511524,-12.156119483303826
103,Sản phẩm dưỡng móng,201.4,208.0,4.0,801.0,358.8932460317461,518.6472857142858,159.75403968253966,44.51296909287853,231.60999999999999,201.4,72281.09975079367,120123.89784428572,66.1899144568103,88.44639900324957
104,Nước hoa nam,325.36,1230.0,4.8,734.0,1363.8646394557823,1473.1082123273552,109.24357287157295,8.009854476113114,374.164,325.36,443746.9990933333,551184.0611572525,24.211332647530075,28.21625988558663
105,Sản phẩm chăm sóc sức khỏe,222.13,3151.0,2.5,894.0,3102.642454504247,3017.9451012265504,-84.6973532776965,-2.7298457530850038,255.44949999999997,222.13,689189.9684190283,770932.5671357716,11.860677383952241,10.495754507409739
106,Mặt nạ thiên nhiên,144.31,4489.0,3.4,440.0,4165.624071802166,3970.5874370264164,-195.03663477574992,-4.682050790324236,165.95649999999998,144.31,601141.2098017706,658944.7939928743,9.615641591127105,7.274616195964986
107,Thời trang,128.09,3319.0,4.4,656.0,3397.993209600288,3422.46793222951,24.474722629222015,0.7202699099007622,147.30349999999999,128.09,435248.9502177009,504141.5050551696,15.82831039638586,16.18844535133624
108,Điện thoại thông minh,486.15,189.0,3.2,636.0,527.6412320259132,659.8981115196079,132.25687949369478,25.065683169961112,559.0724999999999,486.15,256512.78494939767,368930.8869525459,43.82553564545525,56.358377230435806
109,Sản phẩm giảm thâm,49.48,2487.0,1.5,901.0,2277.519008219346,2212.4280765954145,-65.09093162393128,-2.857975340228749,56.901999999999994,49.48,112691.64052669323,125891.58241443227,11.713328358736934,10.28434068862256
110,Nội thất,31.32,3029.0,1.7,959.0,2704.6816666666664,2605.7716666666665,-98.90999999999985,-3.656992289295901,36.018,31.32,84710.6298,93854.68389,10.794458867309714,8.965962722661764
111,Serum retinol,346.26,3428.0,4.4,307.0,3434.363258799153,3315.9756085013796,-118.38765029777323,-3.447149919113921,398.19899999999996,346.26,1189182.6219917946,1320418.1713296408,11.035777593018995,9.312202633462034
112,Sản phẩm làm sạch,152.02,3448.0,1.6,785.0,3320.2801574709065,3341.497038309196,21.2168808382894,0.6390087532387787,174.823,152.02,504748.9895387272,584170.5367283286,15.734860066224595,16.054364442843983
113,Bộ sản phẩm chăm sóc da,305.83,4721.0,3.8,444.0,3685.890121314228,3644.6431399901944,-41.24698132403364,-1.1190507575230366,351.70449999999994,305.83,1127255.7758015303,1281837.393228681,13.713091628848487,13.153566250086968
114,Sách,189.7,2619.0,2.1,537.0,3097.6900370456306,3165.960623958847,68.27058691321645,2.203919246172492,218.15499999999997,189.7,587631.8000275561,690670.1399197421,17.534507133098337,18.636466756184582
115,Nội thất,293.18,1744.0,3.3,112.0,1931.0770139639787,2253.0719647551127,321.994950791134,16.674371268609605,337.157,293.18,566153.1589539594,759638.9844209395,34.17552695890102,42.51271259320582
116,Đồ uống,282.88,2004.0,3.3,870.0,1936.7089211167229,1894.7407501765524,-41.96817094017047,-2.1669839221875047,325.31199999999995,282.88,547856.2196054986,616381.9029214345,12.507968489484341,11.424476528390588
117,Nước cân bằng,444.75,716.0,4.1,508.0,740.7686117617818,866.3319036519038,125.56329189012195,16.950406631227633,511.4625,444.75,329456.84008105245,443096.2812715618,34.49296762591178,42.9681709415256
118,Đồ chơi giáo dục,103.76,3457.0,3.2,496.0,3581.9720230031007,3568.749064817393,-13.22295818570774,-0.3691530280189543,119.324,103.76,371665.41710680176,425837.4134102706,14.57547401777819,14.390897503768713
119,Sản phẩm công nghệ,112.72,1292.0,4.2,996.0,1246.6989392354972,1154.4830701878784,-92.21586904761875,-7.396803361697534,129.628,112.72,140527.90443062523,149653.33142231428,6.493676134047825,2.795274453199058
120,Tinh chất dưỡng da,276.96,557.0,3.0,370.0,606.554844137234,606.0196359188528,-0.5352082183811717,-0.08823739906693087,318.50399999999996,276.96,167991.42963224833,193019.67811869827,14.89852699107301,14.854408291539546
121,Mặt nạ thiên nhiên,142.45,4119.0,2.8,900.0,3815.742534655391,3798.4568776551737,-17.28565700021727,-0.4530089974159743,163.81749999999997,142.45,543552.5240616604,622253.7095552763,14.47903965297162,14.252535154263633
122,Kem chống nắng hóa học,50.52,534.0,3.0,738.0,612.2416251769649,641.9758381686834,29.734212991718437,4.856614083226362,58.098,50.52,30930.446903940272,37297.51224592417,20.58510619571031,23.01341323732349
123,Gel lô hội,115.16,3594.0,2.8,262.0,3520.1939415086545,3560.8388038450753,40.64486233642083,1.1546199729836932,132.434,115.16,405385.53430413664,471576.1261484187,16.327812968931248,16.905122955423096
124,Sản phẩm chăm sóc sức khỏe,365.31,1653.0,1.0,571.0,1615.9750095598845,1502.4522519841269,-113.52275757575762,-7.025031755081155,420.1065,365.31,590331.8307423214,631189.9569981695,6.921213481656655,3.4086976041160773
125,Máy làm đẹp,396.27,503.0,4.5,933.0,627.4388211592329,738.3599065934067,110.92108543417373,17.678390576668495,455.71049999999997,396.27,248635.18166076922,336478.3622136346,35.33014916316876,44.16934445150301
126,Mặt nạ dưỡng da,313.74,801.0,3.4,130.0,1359.2163757555127,1681.5372078170187,322.32083206150605,23.713724894047562,360.801,313.74,426440.5457295346,606700.3061175882,42.27078362815468,54.12764607517846
127,Sản phẩm bảo vệ môi trường,412.39,3624.0,4.5,107.0,3204.7023451444816,2914.4402748881053,-290.2620702563763,-9.057380030821243,474.2484999999999,412.39,1321587.2001141326,1382168.9287052713,4.584012964555565,0.0553229491449434
