_row_id,product_type,price,sales_volume,rating,reviews_numeric,predicted_baseline,predicted_modified,sales_lift_absolute,sales_lift_percentage,new_price,original_price,revenue_baseline,revenue_modified,revenue_lift_percentage,unit_economics_score
14,Mặt nạ thiên nhiên,418.81,2031.0,3.9,675.0,1968.4741904761906,2015.225602240897,46.75141176470629,2.375007606952506,397.86949999999996,418.81,824416.6757133334,801796.8027507844,-2.743742773395134,-1.5562389699188808
15,Sản phẩm dưỡng móng,275.49,2883.0,2.6,710.0,3132.622531629793,3121.625484010745,-10.997047619047862,-0.3510492409478549,261.7155,275.49,863006.1812386917,816977.7743606141,-5.333496778900466,-5.509021399374394
16,Sản phẩm bảo vệ môi trường,154.24,378.0,4.3,678.0,431.3915356882281,425.2618379715656,-6.129697716662463,-1.4209128389325816,146.528,154.24,66537.8304645523,62312.766594297565,-6.349867196985959,-7.06032361645225
17,Nước tẩy trang,491.71,3043.0,2.5,978.0,2711.7512554541822,2545.6890368832237,-166.06221857095852,-6.123799822603763,467.12449999999995,491.71,1333395.209819376,1189153.7185095574,-10.817609831473579,-13.879509742775461
18,Thiết bị thể thao,483.18,841.0,4.5,513.0,875.3134159431836,866.9605631428308,-8.35285280035282,-0.9542699389969138,459.02099999999996,483.18,422933.9363154275,397953.1046543853,-5.90655644204708,-6.383691411545537
19,Sản phẩm bảo vệ môi trường,20.41,1590.0,3.3,302.0,2348.1559692268115,2348.1559692268115,0.0,0.0,19.389499999999998,20.41,47925.86333191922,45529.57016532326,-5.000000000000003,-5.000000000000003
20,Mặt nạ thiên nhiên,462.92,2337.0,2.0,747.0,2207.7781111111112,2087.8559855699855,-119.92212554112575,-5.43180154462046,439.774,462.92,1022024.6431955557,918184.7781980548,-10.160211467389445,-12.876112239699674
21,Đồ dùng học tập,126.1,3375.0,3.7,236.0,3430.0033891590692,3396.93560027018,-33.06778888888903,-0.9640745252148636,119.79499999999999,126.1,432523.4273729586,406935.9002343662,-5.915870798954132,-6.397908061561564
22,Mỹ phẩm hữu cơ,371.42,4425.0,4.5,122.0,3706.6106506465267,3664.311205443037,-42.29944520348954,-1.1411893287500117,352.849,371.42,1376709.327863133,1292948.5445293703,-6.084129862312515,-6.65472452668752
23,Giày dép,353.45,4496.0,4.5,289.0,4133.187927122803,4013.048628877188,-120.13929824561455,-2.9066981798053884,335.7775,353.45,1460875.2728415546,1347491.4359828099,-7.7613632708151306,-9.214712360717824
24,Bánh ngọt,91.49,4391.0,2.6,830.0,4088.267927316236,4088.267927316236,0.0,0.0,86.9155,91.49,374035.6326701624,355333.8510366543,-4.999999999999995,-4.999999999999995
25,Dầu tẩy trang,326.5,3422.0,3.2,794.0,3353.469077634134,3388.8234476197044,35.35436998557043,1.0542625909797525,310.175,326.5,1094907.6538475447,1051128.312865442,-3.9984505385692226,-3.4713192430793463
26,Sản phẩm công nghệ,221.06,2744.0,1.7,124.0,3166.1009883466886,3130.9624329608982,-35.13855538579037,-1.1098368471227895,210.007,221.06,699898.284483919,657524.0276588193,-6.05434500476666,-6.609263428328054
27,Đồ chơi giáo dục,98.91,1833.0,1.5,663.0,1877.1456571587694,1879.1401254127372,1.9944682539678524,0.10625005291207192,93.96449999999999,98.91,185668.47694957387,176572.46231434512,-4.899062449733544,-4.845937423277508
28,Sản phẩm dưỡng ẩm,479.55,467.0,4.2,247.0,658.155611111111,685.2066111111111,27.051000000000045,4.110122217803784,455.5725,479.55,315618.5233083333,312161.28884041664,-1.095383893086409,0.9596772158154832
29,Dầu xả,102.65,2619.0,1.8,397.0,2656.323069317581,2681.1915272792276,24.868457961646527,0.9361985463626352,97.5175,102.65,272671.5630654497,261463.09476145206,-4.1106113809555085,-3.642512107774191
30,Mặt nạ ngủ,33.06,4796.0,3.9,226.0,3936.755043342257,3936.755043342257,0.0,0.0,31.407,33.06,130149.12173289503,123641.66564625027,-5.000000000000004,-5.000000000000004
31,Serum vitamin C,298.11,1004.0,1.8,51.0,2777.433527101305,2786.3463407517866,8.91281365048144,0.32090106076394137,283.2045,298.11,827980.7087641701,789105.8222594393,-4.695143992274263,-4.534693461892292
32,Bánh kẹo,350.64,3546.0,4.7,15.0,3114.3197411283677,3094.812863677387,-19.506877450980483,-0.626360780923311,333.10799999999995,350.64,1092005.0740292508,1030906.923393847,-5.595042741877152,-5.908223132338808
33,Phụ kiện điện thoại,36.62,1277.0,1.2,35.0,2071.8070306558825,2071.8070306558825,0.0,0.0,34.788999999999994,36.62,75869.57346261841,72076.09478948748,-5.000000000000011,-5.000000000000011
34,Văn phòng phẩm,472.9,3165.0,4.2,225.0,3086.7848931998105,3128.683256271162,41.89836307135147,1.3573463821095404,449.25499999999994,472.9,1459740.5759941903,1405576.5962961006,-3.710520936995946,-3.031847745941176
35,Đồ handmade,359.92,1917.0,2.0,685.0,1921.2964593042072,1954.197188140186,32.900728835978725,1.7124233314776232,341.924,359.92,691513.0216327703,668186.9193576449,-3.3731978350962764,-2.5169861693574647
36,Sản phẩm tập thể dục,468.2,2141.0,1.2,379.0,2364.9644163054254,2431.7035364122266,66.73912010680124,2.8219925698104946,444.78999999999996,468.2,1107276.3397142002,1081597.4159607943,-2.319107058680033,-0.9081107737747858
37,Serum retinol,202.31,404.0,3.3,402.0,487.4094136776285,528.6214725011579,41.21205882352939,8.455326808847182,192.1945,202.31,98607.79848112102,101598.13959662379,3.032560468404827,7.260223872828418
38,Sản phẩm công nghệ,290.37,2814.0,4.4,583.0,3216.4317257137573,3194.2935794854643,-22.138146228292953,-0.688282796470063,275.8515,290.37,933955.2801955037,881150.6753414345,-5.653868656646564,-5.998010054881595
39,Serum retinol,44.62,518.0,1.2,736.0,696.997417015749,704.609417015749,7.61200000000008,1.0921130859553936,42.388999999999996,44.62,31100.024747242718,29867.688577880584,-3.9624925683423795,-3.416436025364683
40,Máy lọc không khí,111.29,3167.0,3.6,119.0,3362.0308331308624,3381.0054810385104,18.974647907647977,0.5643805440647311,105.7255,111.29,374160.4114191337,357458.494985537,-4.463838483138518,-4.181648211106152
41,Điện tử,267.05,2255.0,3.4,982.0,2133.450550130234,2115.943550130234,-17.507000000000062,-0.8205955370716873,253.6975,267.05,569737.9694122791,536809.588809165,-5.779565760218112,-6.189863528753956
42,Sản phẩm du lịch,199.5,3610.0,3.0,807.0,3556.635737461462,3536.751709401225,-19.884028060237142,-0.5590684435519199,189.52499999999998,199.5,709548.8296235617,670302.8677242671,-5.5311150213743385,-5.810649243150299
43,Thiết bị điện tử,390.41,3350.0,4.3,181.0,3094.0936615278956,3002.454812600265,-91.63884892763053,-2.961734806773054,370.8895,390.41,1207965.1063971058,1113578.9642179061,-7.813648066434402,-9.29451546982093
44,Đồ gia dụng,454.33,2476.0,3.0,306.0,2392.225951052149,2525.151989215963,132.92603816381416,5.556583737641948,431.6135,454.33,1086860.0163415228,1089889.6880974642,0.27875455075985994,3.0570464195808342
45,Thực phẩm,321.72,4344.0,3.7,607.0,4039.397611318231,4015.3778024557982,-24.01980886243291,-0.59463838853423,305.634,321.72,1299554.9995133015,1227235.9792757756,-5.5649064691075205,-5.862225663374636
46,Mỹ phẩm Hàn Quốc,442.23,1851.0,3.0,95.0,2309.96219707696,2449.388505713439,139.426308636479,6.035869713058937,420.1185,442.23,1021534.5824133441,1029033.4249375714,0.7340762274059829,3.7520110839354515
47,Sách,284.19,2547.0,3.0,329.0,2699.793405090531,2846.8841160554434,147.09071096491243,5.44822098933826,269.9805,284.19,767254.287792678,768603.1970947067,0.1758099398713564,2.8999204345404865
48,Thực phẩm sạch,233.05,4225.0,2.3,537.0,3717.476243747217,3656.504267184114,-60.971976563103,-1.6401443496957828,221.3975,233.05,866357.8386052889,809540.9034938948,-6.558137132210994,-7.378209307058885
49,Dầu xả,19.59,3463.0,1.1,89.0,3294.1682019200607,3294.1682019200607,0.0,0.0,18.6105,19.59,64532.75507561399,61306.117321833284,-5.000000000000009,-5.000000000000009
50,Sản phẩm dưỡng tóc,473.65,4033.0,1.6,321.0,3701.0337141867894,3496.924131912638,-204.1095822741513,-5.514934422017265,449.9675,473.65,1752994.6187245727,1573502.2093264,-10.239187700916398,-12.996654911925031
51,Sản phẩm chống gàu,198.9,2863.0,3.1,336.0,2899.6904682445543,2958.8062012459495,59.115733001395256,2.0386911516518995,188.95499999999998,198.9,576748.4341338419,559081.2257564283,-3.0632434059307156,-2.0438978301047657
52,Sữa tắm,117.64,1702.0,1.7,414.0,2083.502678483336,2186.4105911817483,102.90791269841247,4.93917832509451,111.758,117.64,245103.2550967796,244348.8748492898,-0.30778059116022033,2.1618085713870343
53,Điện thoại thông minh,105.26,2427.0,3.2,237.0,2742.5026689596443,2711.9005823795583,-30.602086580086052,-1.1158452798040417,99.997,105.26,288675.8309346922,271181.9225362087,-6.060053015813839,-6.61797565571586
54,Nước hoa nữ,21.27,4646.0,1.1,478.0,3513.7182059434153,3513.7182059434153,0.0,0.0,20.2065,21.27,74736.78624041645,70999.94692839561,-5.000000000000016,-5.000000000000016
55,Mỹ phẩm châu Âu,28.04,1123.0,3.5,332.0,1380.1134886724387,1491.651811904762,111.53832323232336,8.08182255646342,26.637999999999998,28.04,38698.38222237518,39734.62096551905,2.6777314286402443,6.718642706871954
56,Phụ kiện thời trang,432.65,4528.0,2.3,200.0,3483.027543703074,3475.3788933478504,-7.648650355223708,-0.21959775681509083,411.0175,432.65,1506931.8667831349,1428441.5442966002,-5.208617868974324,-5.318416747381869
57,Bánh ngọt,494.8,1498.0,2.5,457.0,2078.468218253968,2045.6561414584958,-32.81207679547242,-1.5786662748702713,470.06,494.8,1028426.0743920634,961581.1258539805,-6.499732961126753,-7.2890660985618885
58,Thực phẩm chức năng,59.94,1064.0,2.1,525.0,1210.3628289277033,1210.3628289277033,0.0,0.0,56.943,59.94,72549.14796592653,68921.69056763021,-4.99999999999999,-4.99999999999999
59,Nước cân bằng,229.05,4507.0,1.8,814.0,4114.945783967887,4093.729777896314,-21.216006071573247,-0.5155840972251025,217.5975,229.05,942528.3318178445,890785.3653457932,-5.489804892363842,-5.747596940976393
60,Đồ ăn nhanh,215.15,2071.0,4.9,447.0,2280.0378134337666,2179.866913211814,-100.1709002219527,-4.3933876724217145,204.39249999999998,215.15,490550.1355602749,445548.44805864565,-9.173718288800632,-11.37041212501149
61,Son môi,492.44,1272.0,4.2,417.0,1400.0004593739595,1345.5411727938729,-54.459286580086655,-3.8899477650485417,467.818,492.44,689416.2262141126,629468.380374084,-8.695450376796114,-10.640424259320385
62,Đồ chơi,14.86,2390.0,1.0,610.0,2483.37232016856,2483.37232016856,0.0,0.0,14.116999999999999,14.86,36902.9126777048,35057.76704381956,-5.000000000000011,-5.000000000000011
63,Máy tính xách tay,262.18,4360.0,2.4,925.0,3931.365175803206,3869.0100776226177,-62.35509818058836,-1.5860927538446936,249.071,262.18,1030725.3217920846,963658.209043543,-6.506788116152467,-7.2998344930748145
64,Mỹ phẩm Hàn Quốc,322.48,4375.0,4.7,332.0,3843.290950221659,3641.2312036696003,-202.05974655205864,-5.257466821251329,306.356,322.48,1239384.4656274805,1115513.026631404,-9.994593480188769,-12.623326890814432
65,Mặt nạ dưỡng da,34.36,3582.0,3.7,905.0,3561.824750504459,3490.684083837792,-71.14066666666713,-1.9973095716343574,32.641999999999996,34.36,122384.29842733321,113942.9098646332,-6.897444093052643,-7.896098878869822
66,Thực phẩm sạch,164.09,2773.0,1.7,596.0,2818.059039811191,2812.1299419756924,-5.929097835498396,-0.21039650879335886,155.8855,164.09,462415.3078426183,438370.2820698518,-5.199876683353691,-5.30507493775037
67,Gia dụng,426.29,938.0,4.5,387.0,968.8407629870131,989.1205535395976,20.279790552584473,2.0932016206729647,404.9755,426.29,413007.1288537338,400569.5907299753,-3.0114584603606818,-1.9648576500241994
68,Bột ăn dặm,71.49,943.0,1.4,617.0,876.738533469219,876.8128191835048,0.07428571428579289,0.008472961031135168,67.9155,71.49,62678.03775771446,59549.18102125731,-4.991950687020427,-4.98771420650486
69,Sản phẩm bảo vệ môi trường,454.59,3667.0,4.9,227.0,3381.896595031323,3407.8642200313234,25.967625000000226,0.7678420753062591,431.86049999999994,454.59,1537376.3731352892,1471721.9459948372,-4.270550028459061,-3.8866289908059315
70,Bộ sản phẩm chăm sóc da,128.5,29.0,1.3,644.0,206.86595634920636,265.44520634920633,58.57924999999997,28.317491690664408,122.07499999999999,128.5,26582.275390873016,32404.22356507936,21.90161710613118,36.06036295146338
71,Sản phẩm chống lão hóa,223.14,4995.0,2.3,618.0,4110.856727836351,4152.972330037811,42.115602201460206,1.0244969598740243,211.98299999999998,223.14,917296.5702494032,880359.5334384051,-4.026727888119686,-3.514479408182674
72,Máy lọc không khí,315.2,329.0,1.0,447.0,497.8004166666667,545.8905357142858,48.090119047619055,9.660522056135761,299.44,315.2,156906.69133333335,163461.46201428573,4.177495953328971,9.007756981396852
73,Mỹ phẩm hữu cơ,424.49,4401.0,2.2,565.0,4052.597919867047,3949.03335052226,-103.56456934478683,-2.5555105982037434,403.2655,424.49,1720287.2910043627,1592508.9086150345,-7.427735068293552,-8.705490367395424
74,Thực phẩm chức năng,311.75,3799.0,3.0,314.0,3735.312801980552,3766.610885488474,31.298083507922,0.8378972569934976,296.16249999999997,311.75,1164483.7660174372,1115528.89637348,-4.203997605856196,-3.785048977359447
75,Nội thất,64.3,763.0,4.4,222.0,1232.9952997487826,1232.9952997487826,0.0,0.0,61.084999999999994,64.3,79281.59777384672,75317.51788515438,-5.00000000000001,-5.00000000000001
76,Kem dưỡng,385.47,3731.0,3.5,862.0,3513.8339245908323,3471.2848764465757,-42.54904814425663,-1.2109009434534173,366.1965,385.47,1354477.5629120283,1271172.3722576685,-6.150355896280751,-6.75580636800746
77,Bút kẻ mày,497.39,1750.0,3.2,246.0,1919.3532549571244,1890.770264761046,-28.5829901960783,-1.4891990373453585,472.52049999999997,497.39,954667.115483124,893427.7108900218,-6.414739085478098,-7.159338604150777
78,Mỹ phẩm,229.76,3911.0,2.6,331.0,3512.4451517357347,3567.210896721635,54.765744985900255,1.5591914640670426,218.272,229.76,807019.3980628024,778622.2568492247,-3.5187681091363103,-2.739172377102789
79,Thực phẩm sạch,362.42,2153.0,4.8,390.0,2317.438589817848,2333.719678886674,16.281089068826077,0.7025467315664999,344.299,362.42,839886.0937217845,803497.351721003,-4.332580605011838,-3.981307239228588
80,Mỹ phẩm hữu cơ,440.01,3558.0,1.8,630.0,3595.021402945622,3584.5503750152193,-10.47102793040267,-0.29126468960165613,418.00949999999995,440.01,1581845.3675101032,1498376.109984924,-5.276701455121589,-5.422333799922417
81,Sản phẩm giảm thâm,377.94,3103.0,4.1,116.0,3025.798119663301,3184.7411729072705,158.94305324396964,5.252929870339671,359.043,377.94,1143570.141345548,1143459.0249441452,-0.009716623177307128,2.6167483119925286
82,Đồ chơi giáo dục,162.01,1984.0,1.6,716.0,1836.2980608146245,1816.3594497035133,-19.938611111111186,-1.08580472509272,153.90949999999998,162.01,297498.6488325773,279554.97472414287,-6.031514488838077,-6.574416851384437
83,Sản phẩm giảm thâm,114.99,4957.0,4.0,394.0,4242.339151014378,4119.263440047568,-123.07571096681022,-2.9011285186235476,109.24049999999998,114.99,487826.5789751433,449990.3978225163,-7.7560720926923805,-9.206636352004153
84,Máy lọc không khí,398.86,4454.0,3.1,172.0,3726.6615994489653,3474.4292532736144,-252.2323461753508,-6.768319028823186,378.917,398.86,1486416.2455562144,1316520.309362678,-11.429903077382036,-14.814062591793629
85,Đồ chơi giáo dục,430.25,1877.0,1.5,967.0,2020.489737343066,1881.125154009733,-139.36458333333303,-6.897564523965202,408.73749999999995,430.25,869315.7094918542,768886.3926370532,-11.552686297766956,-15.001468559749556
86,Nước hoa,440.79,127.0,2.8,593.0,461.3592588596044,458.205622495968,-3.1536363636363944,-0.6835532837103142,418.7505,440.79,203362.54771272503,191873.83352299783,-5.6493756195248155,-5.991152261379972
87,Đồ dùng trẻ em,88.8,2349.0,3.1,53.0,2897.6754453580243,2897.6754453580243,0.0,0.0,84.36,88.8,257313.57954779256,244447.9005704029,-5.000000000000006,-5.000000000000006
88,Máy sấy tóc,257.64,4255.0,4.1,978.0,3931.3150969350468,3915.050735823935,-16.26436111111161,-0.4137129868778954,244.75799999999998,257.64,1012864.0215743454,958239.9879987946,-5.393027337534005,-5.599883830972953
89,Mỹ phẩm Nhật Bản,120.11,4331.0,4.8,258.0,3856.782524182667,3708.4654284034473,-148.31709577921993,-3.8456172949666487,114.10449999999999,120.11,463238.14897958015,423152.5934752611,-8.653336430218319,-10.576145077701643
90,Mặt nạ thiên nhiên,430.58,2282.0,3.6,47.0,2536.3353697600687,2762.5747815259388,226.23941176587005,8.919932847337604,409.051,430.58,1092095.2835112903,1130033.9769579668,3.4739362049707325,7.933902628639535
91,Nội thất,368.82,832.0,3.0,730.0,866.2204340463458,908.8046007130126,42.584166666666874,4.916088906809196,350.37899999999996,368.82,319479.42048497323,318426.0471932246,-0.3297155385312775,2.1283289148733204
92,Dầu tẩy trang,272.67,2575.0,3.9,719.0,2737.324635169731,2789.0614535457994,51.736818376068186,1.8900505154318383,259.0365,272.67,746386.3082717307,722468.7172114165,-3.2044520103397622,-2.259426752623843
93,Máy tính xách tay,82.02,3039.0,4.1,959.0,2718.5541959590646,2627.4325292923977,-91.1216666666669,-3.351842931883157,77.919,82.02,222975.81515256246,204726.91524993433,-8.184250785288992,-9.86017225123057
94,Máy làm đẹp,303.1,3715.0,4.9,80.0,3298.621006027068,3226.0021687254803,-72.61883730158752,-2.2014907795985708,287.945,303.1,999812.0269268043,928911.1944736583,-7.091416240618659,-8.192161630417944
95,Sản phẩm dưỡng móng,367.45,4806.0,3.5,415.0,4136.576151486866,3914.779430813235,-221.79672067363117,-5.361843044855048,349.0775,367.45,1519984.906863849,1366561.416759707,-10.093750892612292,-12.774672415039817
96,Mặt nạ thiên nhiên,174.68,3551.0,2.5,236.0,3505.8996079367253,3504.0049020543725,-1.8947058823528096,-0.054043358174419395,165.946,174.68,612410.5435143872,581475.5974763149,-5.05134119026571,-5.07836286935292
97,Mỹ phẩm,339.67,1456.0,1.2,487.0,1528.3641691804928,1605.352962831286,76.98879365079324,5.0373330651996735,322.6865,339.67,519139.457345538,518025.7288406578,-0.2145335880603119,2.304132944539525
98,Máy tính xách tay,467.89,4626.0,2.7,907.0,4389.795234436458,4261.876285872282,-127.91894856417548,-2.914007185590221,444.4955,467.89,2053941.2922404741,1894384.830626943,-7.768306826310713,-9.225310419105824
99,Nội thất,190.58,4769.0,2.0,559.0,4331.91925761992,4279.517301098181,-52.40195652173952,-1.2096706657115914,181.05100000000002,190.58,825577.1721172044,774810.8868811268,-6.149187132426004,-6.7540224652818
100,Sản phẩm công nghệ,248.78,526.0,1.8,313.0,686.8077012264085,683.9907012264085,-2.8170000000000073,-0.4101584759416338,236.34099999999998,248.78,170864.01991110592,161655.0463185506,-5.389650552144568,-5.594729790115385
101,Kem dưỡng,474.07,3363.0,3.0,681.0,3480.3178238819573,3535.4253380099353,55.10751412797799,1.5834046462604643,450.3665,474.07,1649914.2707677195,1592237.1354908515,-3.495765586052561,-2.704063262922329
102,Gel lô hội,422.79,339.0,2.4,347.0,653.2173556166057,648.6973556166056,-4.5200000000000955,-0.6919595692207893,401.6505,422.79,276173.7657811447,260549.61723208745,-5.657361590759752,-6.003341375370146
103,Sản phẩm dưỡng móng,201.4,208.0,4.0,801.0,358.8932460317461,371.02241269841284,12.12916666666672,3.3796029322863954,191.32999999999998,201.4,72281.09975079367,70987.71822158732,-1.7893772143279407,-0.09957574818474302
104,Nước hoa nam,325.36,1230.0,4.8,734.0,1363.8646394557823,1263.5510155241584,-100.31362393162385,-7.3551011610398245,309.092,325.36,443746.9990933333,390553.51049039315,-11.987346102987837,-15.664896683507749
105,Sản phẩm chăm sóc sức khỏe,222.13,3151.0,2.5,894.0,3102.642454504247,3037.597692599485,-65.0447619047618,-2.0964311182660884,211.02349999999998,222.13,689189.9684190283,641004.4966842674,-6.991609562352783,-8.039825121485828
106,Mặt nạ thiên nhiên,144.31,4489.0,3.4,440.0,4165.624071802166,4124.105586953681,-41.51848484848506,-0.9966930316523496,137.09449999999998,144.31,601141.2098017706,565392.1933906213,-5.946858380069752,-6.445204895895927
107,Thời trang,128.09,3319.0,4.4,656.0,3397.993209600288,3395.7213871630456,-2.271822437242463,-0.06685776860365478,121.68549999999999,128.09,435248.9502177009,413210.05485762877,-5.063514880173479,-5.096943764475306
108,Điện thoại thông minh,486.15,189.0,3.2,636.0,527.6412320259132,483.0873012899824,-44.55393073593075,-8.443982014988292,461.8425,486.15,256512.78494939767,223110.24694601868,-13.02178291423888,-17.243773921733027
109,Sản phẩm giảm thâm,49.48,2487.0,1.5,901.0,2277.519008219346,2277.519008219346,0.0,0.0,47.00599999999999,49.48,112691.64052669323,107057.05850035856,-5.000000000000006,-5.000000000000006
110,Nội thất,31.32,3029.0,1.7,959.0,2704.6816666666664,2686.421666666666,-18.26000000000022,-0.675125661738389,29.753999999999998,31.32,84710.6298,79931.79026999998,-5.6413693786514765,-5.978932209520671
111,Serum retinol,346.26,3428.0,4.4,307.0,3434.363258799153,3421.699257897277,-12.664000901875625,-0.36874378007129255,328.947,346.26,1189182.6219917946,1125557.7057875358,-5.35030659106771,-5.534678481103357
112,Sản phẩm làm sạch,152.02,3448.0,1.6,785.0,3320.2801574709065,3320.133238972738,-0.1469184981683611,-0.004424882576182081,144.419,152.02,504748.9895387272,479490.3222392039,-5.004203638447367,-5.006416079735458
113,Bộ sản phẩm chăm sóc da,305.83,4721.0,3.8,444.0,3685.890121314228,3717.6218827796492,31.731761465421187,0.8608981934086256,290.5385,305.83,1127255.7758015303,1080112.2853899752,-4.182146716261799,-3.751697619557486
114,Sách,189.7,2619.0,2.1,537.0,3097.6900370456306,3127.015229353323,29.325192307692305,0.9466793629120075,180.21499999999997,189.7,587631.8000275561,563535.049557909,-4.100654605233606,-3.627314923777602
115,Nội thất,293.18,1744.0,3.3,112.0,1931.0770139639787,2085.681267115018,154.60425315103907,8.006115345637012,278.521,293.18,566153.1589539594,580906.0321981419,2.6058095783551547,6.608867251173661
116,Đồ uống,282.88,2004.0,3.3,870.0,1936.7089211167229,1901.8310365013385,-34.877884615384346,-1.8008841821864205,268.736,282.88,547856.2196054986,511090.4654252237,-6.710839973077108,-7.611282064170318
117,Nước cân bằng,444.75,716.0,4.1,508.0,740.7686117617818,722.1145254963925,-18.65408626538931,-2.5182068960810855,422.5125,444.75,329456.84008105245,305102.41345379455,-7.392296551277024,-8.651399999317567
118,Đồ chơi giáo dục,103.76,3457.0,3.2,496.0,3581.9720230031007,3562.3141533931794,-19.657869609921363,-0.5488001995459568,98.572,103.76,371665.41710680176,351144.4307282725,-5.521360189568666,-5.7957602893416444
119,Sản phẩm công nghệ,112.72,1292.0,4.2,996.0,1246.6989392354972,1269.6446535212117,22.94571428571453,1.8405176713942935,107.08399999999999,112.72,140527.90443062523,135958.62807766543,-3.251508212175417,-2.3312493764782705
120,Tinh chất dưỡng da,276.96,557.0,3.0,370.0,606.554844137234,550.5214574128473,-56.03338672438667,-9.237975306930206,263.11199999999997,276.96,167991.42963224833,144848.80170280905,-13.776076541583715,-18.395064195048818
121,Mặt nạ thiên nhiên,142.45,4119.0,2.8,900.0,3815.742534655391,3822.2618865072423,6.519351851851297,0.1708540812866997,135.3275,142.45,543552.5240616604,517257.1454463088,-4.8376886227776374,-4.752261582134287
122,Kem chống nắng hóa học,50.52,534.0,3.0,738.0,612.2416251769649,612.2416251769649,0.0,0.0,47.994,50.52,30930.446903940272,29383.924558743256,-5.000000000000008,-5.000000000000008
123,Gel lô hội,115.16,3594.0,2.8,262.0,3520.1939415086545,3367.9268657510793,-152.26707575757518,-4.325530873799466,109.40199999999999,115.16,405385.53430413664,368457.9349668995,-9.109254330109508,-11.27201976700924
124,Sản phẩm chăm sóc sức khỏe,365.31,1653.0,1.0,571.0,1615.9750095598845,1652.6103559651135,36.63534640522903,2.267073821593737,347.04449999999997,365.31,590331.8307423214,573529.3346807348,-2.846279869485966,-1.7127429586890974
125,Máy làm đẹp,396.27,503.0,4.5,933.0,627.4388211592329,771.2354224664225,143.79660130718958,22.918027456687533,376.45649999999995,396.27,248635.18166076922,290336.58781773073,16.77212608385314,28.231139812196908
126,Mặt nạ dưỡng da,313.74,801.0,3.4,130.0,1359.2163757555127,1609.8834131611852,250.66703740567254,18.442025999454334,298.053,313.74,426440.5457295346,479830.5809429307,12.5199246994816,21.740937699208764
